TransactionAmount,TransactionType,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,transaction_hour,transaction_day,transaction_month,days_since_last_transaction,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student
275.87,1,0.0273768043802887,25,112,1,1697.58,18,0,8,434,1,0,0,0,0,0,1
390.09,1,0.01841712294673967,26,49,1,2617.23,16,0,10,392,0,0,1,0,1,0,0
451.7,1,0.024888003982080638,29,103,1,8994.67,16,2,3,614,0,0,1,0,1,0,0
13.87,1,0.0233947237431558,24,20,1,954.83,18,0,12,329,0,1,0,0,0,0,1
555.8,0,0.023892483822797413,19,158,1,1131.26,16,0,10,371,0,1,0,0,0,0,1
433.9,1,0.017421602787456445,65,37,1,9013.1,17,4,3,605,0,0,1,1,0,0,0
420.28,1,0.018914883026381283,35,144,1,8557.32,17,2,5,537,0,1,0,1,0,0,0
101.76,1,0.0273768043802887,31,26,1,6043.25,17,0,2,623,0,1,0,1,0,0,0
15.81,1,0.02687904430064709,69,11,4,8384.85,18,3,3,613,0,1,0,1,0,0,0
1030.85,1,0.02538576406172225,25,39,1,1941.8,17,0,9,427,1,0,0,0,0,0,1
23.23,0,0.02538576406172225,21,122,1,269.01,16,3,4,564,0,1,0,0,0,0,1
199.02,1,0.023892483822797413,61,269,1,4658.89,16,0,5,525,1,0,0,0,0,1,0
435.86,1,0.02040816326530612,56,134,1,3801.82,17,4,12,311,1,0,0,0,0,1,0
486.59,1,0.0233947237431558,57,119,1,2513.56,16,1,12,321,0,1,0,0,0,1,0
170.96,1,0.018914883026381283,64,69,1,13374.89,16,3,12,312,0,1,0,1,0,0,0
21.4,0,0.02538576406172225,48,129,1,8551.6,16,0,2,630,0,0,1,0,1,0,0
99.98,0,0.018914883026381283,73,152,1,3037.97,16,3,3,585,0,0,1,0,0,1,0
291.46,1,0.02538576406172225,57,135,1,7142.53,16,2,2,635,1,0,0,0,0,1,0
127.57,1,0.022399203583872575,52,75,1,6118.2,17,0,2,616,1,0,0,0,0,1,0
230.08,1,0.023892483822797413,79,124,1,4466.1,16,0,5,553,0,0,1,0,0,1,0
71.95,0,0.024888003982080638,59,53,1,9267.32,16,0,2,630,0,0,1,0,1,0,0
391.66,1,0.02538576406172225,50,103,1,2406.31,17,0,7,483,0,1,0,0,1,0,0
162.1,1,0.018914883026381283,64,221,1,9578.74,16,0,12,336,0,1,0,1,0,0,0
320.55,1,0.023892483822797413,50,118,1,438.75,17,0,5,553,0,0,1,0,1,0,0
273.24,1,0.02538576406172225,51,173,1,2202.21,16,1,12,328,0,1,0,0,0,1,0
285.26,1,0.02140368342458935,28,93,1,167.72,16,2,11,369,1,0,0,0,0,0,1
173.6,1,0.023892483822797413,21,160,1,421.44,16,1,11,342,0,0,1,0,0,0,1
654.49,0,0.023892483822797413,25,104,1,164.61,16,0,11,350,0,0,1,0,0,0,1
308.85,0,0.0273768043802887,20,33,2,333.19,18,2,11,341,0,1,0,0,0,0,1
64.3,1,0.017421602787456445,55,67,1,7530.3,17,0,9,427,1,0,0,0,0,1,0
719.76,1,0.0233947237431558,19,190,1,690.52,17,3,3,585,0,1,0,0,0,0,1
836.45,1,0.021901443504230962,61,63,1,1731.89,16,0,2,616,0,0,1,0,0,1,0
953.17,1,0.022896963663514187,60,84,1,3506.11,17,3,10,389,0,0,1,0,0,1,0
109.43,1,0.02538576406172225,70,140,1,1983.65,18,2,1,663,1,0,0,0,0,1,0
139.53,0,0.017421602787456445,53,177,1,10098.86,17,0,10,392,0,0,1,1,0,0,0
148.77,1,0.023892483822797413,67,175,1,2138.42,18,3,3,585,0,1,0,0,0,1,0
322.48,1,0.02040816326530612,27,57,1,1238.43,16,0,3,602,1,0,0,0,0,0,1
61.62,1,0.02538576406172225,57,19,1,8365.37,16,0,10,392,0,0,1,1,0,0,0
53.51,1,0.024390243902439025,56,165,1,5773.5,16,3,10,375,0,0,1,0,0,1,0
76.89,1,0.024888003982080638,55,132,1,7374.26,17,2,5,544,1,0,0,1,0,0,0
451.31,1,0.02687904430064709,62,166,5,2963.29,16,0,12,336,1,0,0,0,0,1,0
68.68,1,0.019910403185664508,49,141,1,4718.51,16,0,9,413,0,0,1,0,1,0,0
147.62,1,0.02538576406172225,71,133,1,2115.8,17,4,9,430,0,1,0,0,0,1,0
21.23,1,0.021901443504230962,23,103,4,319.18,16,0,9,420,1,0,0,0,0,0,1
218.96,1,0.0273768043802887,18,13,1,754.21,16,2,8,432,1,0,0,0,0,0,1
196.16,1,0.021901443504230962,27,146,1,9418.86,16,4,2,619,0,1,0,0,1,0,0
88.42,1,0.01841712294673967,62,91,1,12381.45,16,2,10,383,1,0,0,1,0,0,0
645.04,1,0.0233947237431558,70,78,1,7361.47,17,4,12,318,0,1,0,0,0,1,0
150.6,1,0.02538576406172225,69,59,1,3240.14,17,0,4,567,1,0,0,0,0,1,0
80.43,1,0.021901443504230962,59,157,1,5987.67,16,2,1,670,0,1,0,0,0,1,0
22.81,1,0.024390243902439025,62,75,1,3634.76,17,0,5,525,0,0,1,0,0,1,0
849.76,1,0.0273768043802887,25,269,1,373.88,16,2,8,446,1,0,0,0,0,0,1
51.2,1,0.02687904430064709,18,83,1,730.6,18,0,3,602,0,0,1,0,0,0,1
177.94,1,0.023892483822797413,19,173,1,123.24,16,1,9,405,0,0,1,0,0,0,1
353.82,1,0.023892483822797413,42,143,1,705.75,17,0,4,574,1,0,0,1,0,0,0
77.02,0,0.02538576406172225,59,132,1,800.83,16,3,8,445,0,0,1,1,0,0,0
232.35,0,0.02140368342458935,33,153,1,4186.25,16,4,5,542,0,1,0,0,1,0,0
41.13,0,0.0273768043802887,77,58,1,6067.54,17,0,3,588,0,1,0,0,0,1,0
308.62,0,0.019910403185664508,59,101,1,9148.08,18,4,10,395,0,1,0,0,1,0,0
602.8,1,0.018914883026381283,60,173,1,7417.69,17,0,3,595,0,1,0,0,0,1,0
54.05,1,0.017421602787456445,27,146,1,469.14,16,1,4,559,0,1,0,0,0,0,1
215.72,0,0.021901443504230962,30,137,1,8697.11,18,2,10,390,0,1,0,0,1,0,0
864.72,0,0.025883524141363863,34,58,1,7379.38,16,4,8,437,0,1,0,0,1,0,0
120.17,1,0.015430562468889995,49,105,1,5403.79,17,1,8,454,1,0,0,1,0,0,0
538.13,1,0.02538576406172225,62,165,1,5008.59,17,3,9,424,1,0,0,0,0,1,0
342.17,0,0.024390243902439025,21,247,1,461.83,16,3,12,326,0,1,0,0,0,0,1
802.89,1,0.024888003982080638,19,175,1,1973.63,18,0,8,434,1,0,0,0,0,0,1
253.46,1,0.0233947237431558,45,60,1,1338.95,16,0,5,532,1,0,0,0,1,0,0
47.38,0,0.0273768043802887,25,61,1,459.37,18,2,2,635,0,0,1,0,0,0,1
1762.28,1,0.0233947237431558,24,150,1,1380.34,16,4,10,395,1,0,0,0,0,0,1
1831.02,0,0.021901443504230962,62,83,1,11498.01,17,4,9,416,0,0,1,1,0,0,0
332.15,1,0.02140368342458935,59,105,1,9749.46,17,0,10,385,1,0,0,1,0,0,0
146.55,1,0.021901443504230962,54,124,5,4087.44,18,3,8,459,0,0,1,0,0,1,0
223.76,0,0.02538576406172225,74,110,1,4102.23,16,4,8,451,0,1,0,0,0,1,0
41.51,1,0.0233947237431558,28,48,1,609.6,16,2,10,397,0,0,1,0,0,0,1
129.62,0,0.023892483822797413,23,124,1,620.28,16,3,7,487,1,0,0,0,0,0,1
758.77,1,0.0233947237431558,60,114,1,7231.47,16,4,6,500,1,0,0,0,1,0,0
308.68,1,0.023892483822797413,53,170,1,9992.36,17,0,2,616,0,0,1,1,0,0,0
276.56,1,0.023892483822797413,68,15,1,8942.58,17,0,4,574,0,1,0,1,0,0,0
1011.22,1,0.02687904430064709,61,129,1,5838.91,18,0,8,441,0,1,0,0,0,1,0
973.39,1,0.019910403185664508,77,296,1,2042.22,17,2,8,432,0,1,0,0,0,1,0
872.72,1,0.018914883026381283,22,288,1,503.01,16,0,4,560,0,0,1,0,0,0,1
92.5,0,0.0273768043802887,40,70,1,6295.45,16,0,9,406,0,0,1,0,1,0,0
405.6,1,0.02687904430064709,37,44,1,9754.73,17,1,8,454,0,0,1,0,1,0,0
235.34,1,0.018914883026381283,26,68,1,566.83,16,0,10,385,0,1,0,0,0,0,1
67.57,1,0.02538576406172225,37,107,1,2766.12,16,3,8,445,0,1,0,0,1,0,0
37.81,1,0.022399203583872575,63,195,1,5208.98,16,0,7,469,0,1,0,0,0,1,0
1041.88,1,0.02040816326530612,78,57,1,5726.2,16,2,9,425,0,0,1,0,0,1,0
409.59,1,0.017421602787456445,35,50,1,14563.02,16,0,3,595,0,0,1,1,0,0,0
121.82,1,0.02140368342458935,60,119,1,13293.83,18,4,9,423,0,0,1,1,0,0,0
879.25,0,0.0233947237431558,24,137,1,125.85,17,1,11,363,0,0,1,0,0,0,1
302.63,0,0.023892483822797413,27,10,1,2801.28,17,1,2,615,0,1,0,0,1,0,0
20.36,1,0.02687904430064709,62,75,1,2762.48,17,0,7,469,0,1,0,0,0,1,0
365.14,1,0.02140368342458935,68,57,1,5894.09,18,4,12,339,0,0,1,0,0,1,0
46.24,1,0.02538576406172225,57,52,1,2569.56,16,0,3,602,0,1,0,0,1,0,0
194.85,1,0.02040816326530612,23,130,4,319.84,16,1,9,419,0,0,1,0,0,0,1
317.87,1,0.025883524141363863,27,91,1,145.5,17,0,5,532,0,0,1,0,0,0,1
313.82,1,0.02687904430064709,59,151,1,7261.59,18,2,11,355,0,1,0,0,1,0,0
16.73,1,0.024888003982080638,79,165,1,7591.13,17,3,11,340,0,0,1,0,0,1,0
211.7,0,0.024888003982080638,50,205,1,12272.78,16,0,11,357,0,0,1,1,0,0,0
81.51,1,0.018914883026381283,25,97,1,865.49,16,3,8,452,0,1,0,0,0,0,1
238.54,1,0.0233947237431558,19,12,4,868.91,16,4,4,577,1,0,0,0,0,0,1
521.01,0,0.0273768043802887,41,73,1,4004.55,17,4,10,388,0,1,0,0,1,0,0
566.33,0,0.02538576406172225,24,66,1,379.82,16,0,8,455,1,0,0,0,0,0,1
538.17,0,0.018914883026381283,27,252,1,5908.04,17,1,9,405,0,1,0,0,1,0,0
63.74,1,0.024888003982080638,63,31,1,4336.4,17,1,9,419,0,0,1,0,0,1,0
532.4,1,0.02040816326530612,22,149,1,1033.73,16,3,8,438,1,0,0,0,0,0,1
1086.6,1,0.02538576406172225,19,38,1,1605.67,17,0,5,532,0,0,1,0,0,0,1
50.63,1,0.021901443504230962,64,143,1,4732.81,16,2,5,530,0,0,1,0,0,1,0
70.88,0,0.024888003982080638,74,176,1,1794.65,16,0,12,336,0,1,0,0,0,1,0
1360.67,1,0.022896963663514187,29,118,1,2861.65,16,2,4,565,0,1,0,0,1,0,0
71.53,0,0.02040816326530612,68,39,1,2393.73,16,0,10,371,0,1,0,0,0,1,0
376.24,1,0.023892483822797413,68,141,1,13758.91,16,1,6,496,1,0,0,1,0,0,0
179.38,1,0.024888003982080638,30,28,1,8741.51,18,3,8,452,0,0,1,0,1,0,0
470.3,1,0.023892483822797413,40,88,1,8524.09,18,1,9,419,1,0,0,1,0,0,0
125.0,0,0.0233947237431558,49,177,1,3215.76,16,0,6,518,0,0,1,0,1,0,0
254.86,1,0.02538576406172225,23,102,1,699.9,17,3,1,648,0,1,0,0,0,0,1
138.54,0,0.023892483822797413,60,93,1,8274.77,17,1,1,671,0,1,0,0,1,0,0
91.23,1,0.02538576406172225,72,86,1,6385.12,16,0,5,539,1,0,0,0,0,1,0
201.5,0,0.02140368342458935,61,196,1,12148.32,18,4,7,479,0,0,1,1,0,0,0
341.67,1,0.024888003982080638,53,96,5,1442.29,16,0,3,609,0,1,0,0,0,1,0
582.17,1,0.02687904430064709,57,135,1,7310.83,16,3,12,333,0,1,0,0,1,0,0
17.1,1,0.017421602787456445,53,101,1,1619.54,16,0,12,315,1,0,0,0,0,1,0
61.33,1,0.022896963663514187,27,129,1,7537.4,18,2,9,411,1,0,0,0,1,0,0
288.28,1,0.015430562468889995,27,36,1,160.83,17,1,1,657,0,0,1,0,0,0,1
120.62,1,0.022896963663514187,23,85,1,9379.53,16,0,2,616,1,0,0,0,0,0,1
18.46,1,0.02538576406172225,68,213,1,6381.6,16,0,11,350,0,1,0,0,0,1,0
350.94,1,0.022399203583872575,20,64,1,221.56,17,0,10,371,1,0,0,0,0,0,1
50.4,1,0.0233947237431558,36,84,1,1677.01,17,0,3,588,0,1,0,1,0,0,0
180.46,1,0.02538576406172225,25,34,1,831.75,16,0,3,602,1,0,0,0,0,0,1
336.05,1,0.0233947237431558,28,164,1,1635.05,17,0,4,560,0,1,0,0,0,0,1
99.76,1,0.019910403185664508,26,131,1,416.89,16,0,8,455,0,1,0,0,0,0,1
76.02,0,0.017421602787456445,34,189,1,14765.41,16,2,7,481,0,0,1,1,0,0,0
192.97,1,0.019910403185664508,59,140,1,3019.04,16,0,3,602,1,0,0,0,0,1,0
37.7,1,0.02538576406172225,20,109,1,1741.1,16,3,6,494,1,0,0,0,0,0,1
100.01,1,0.0273768043802887,50,63,1,6393.12,16,3,6,494,1,0,0,1,0,0,0
185.81,1,0.023892483822797413,32,116,1,9588.71,16,2,9,411,0,0,1,1,0,0,0
469.13,0,0.0233947237431558,54,139,1,1265.28,17,0,12,336,1,0,0,1,0,0,0
194.68,1,0.0233947237431558,32,165,1,14494.18,16,0,4,560,0,0,1,1,0,0,0
147.74,1,0.022896963663514187,23,15,1,1711.78,16,1,9,426,0,1,0,0,0,0,1
38.15,0,0.02687904430064709,72,129,1,1425.47,16,4,10,395,0,0,1,0,0,1,0
927.16,1,0.0233947237431558,59,153,1,7104.61,16,0,3,595,1,0,0,0,0,1,0
27.94,1,0.02140368342458935,79,120,1,1893.44,18,4,11,367,0,1,0,0,0,1,0
0.26,1,0.02687904430064709,20,173,1,1833.67,16,3,11,347,0,0,1,0,0,0,1
190.9,1,0.02040816326530612,28,40,1,101.25,16,0,10,392,0,0,1,0,0,0,1
883.92,0,0.02687904430064709,53,129,1,2342.64,16,4,11,367,0,0,1,0,0,1,0
12.94,1,0.02538576406172225,23,158,1,921.23,17,0,8,434,0,1,0,0,0,0,1
175.21,0,0.0233947237431558,69,69,1,6039.04,18,3,12,319,1,0,0,1,0,0,0
199.47,1,0.025883524141363863,57,142,1,6067.44,16,0,8,448,0,0,1,1,0,0,0
122.65,1,0.021901443504230962,28,41,1,1968.51,16,3,8,445,0,0,1,0,0,0,1
365.43,1,0.015430562468889995,25,176,1,1073.51,16,3,11,347,1,0,0,0,0,0,1
435.98,1,0.0233947237431558,30,105,1,7334.08,16,3,10,389,0,1,0,0,1,0,0
83.16,1,0.0273768043802887,61,177,1,3065.87,16,2,8,446,1,0,0,0,0,1,0
85.31,1,0.02538576406172225,62,27,1,6095.65,16,0,12,329,1,0,0,0,0,1,0
230.46,1,0.0233947237431558,19,179,1,162.53,17,1,4,559,0,0,1,0,0,0,1
745.95,1,0.0233947237431558,58,127,1,13264.14,16,4,12,325,1,0,0,1,0,0,0
28.38,1,0.02687904430064709,45,260,1,8892.62,16,1,10,398,0,1,0,1,0,0,0
326.03,0,0.024390243902439025,18,137,1,290.24,16,1,5,545,0,0,1,0,0,0,1
122.98,1,0.02040816326530612,79,228,1,5055.99,16,0,7,469,0,0,1,0,0,1,0
508.68,0,0.0233947237431558,51,127,1,7708.41,16,0,6,497,0,1,0,0,1,0,0
309.56,1,0.02538576406172225,58,147,1,972.04,17,0,6,518,0,0,1,1,0,0,0
12.04,1,0.02687904430064709,37,58,1,6213.32,16,2,11,355,0,0,1,0,1,0,0
1137.63,1,0.018914883026381283,26,144,1,1629.12,16,1,2,629,1,0,0,0,0,0,1
440.94,1,0.0233947237431558,42,148,1,7303.23,18,2,9,418,0,0,1,1,0,0,0
767.66,1,0.023892483822797413,63,155,1,1801.69,17,0,5,546,1,0,0,1,0,0,0
36.57,1,0.024888003982080638,62,69,1,2583.07,16,0,8,455,1,0,0,0,0,1,0
800.55,1,0.02687904430064709,31,108,1,9660.22,16,3,5,550,1,0,0,0,1,0,0
222.39,1,0.021901443504230962,49,73,1,3117.39,16,2,8,439,0,0,1,0,1,0,0
870.05,1,0.01841712294673967,29,39,1,905.25,16,3,8,431,1,0,0,1,0,0,0
131.46,1,0.02538576406172225,67,258,1,6642.33,16,0,5,539,0,1,0,0,0,1,0
116.76,1,0.0273768043802887,51,212,1,4480.43,16,0,1,658,1,0,0,0,1,0,0
516.47,0,0.02538576406172225,25,94,1,1305.06,17,3,12,319,1,0,0,0,0,0,1
71.9,1,0.0273768043802887,29,51,1,10619.35,16,0,2,623,0,1,0,1,0,0,0
104.23,0,0.017421602787456445,63,108,1,5009.29,16,1,10,384,0,0,1,0,0,1,0
50.99,1,0.025883524141363863,29,76,1,1334.6,16,1,10,370,0,1,0,1,0,0,0
49.67,1,0.02140368342458935,21,146,1,842.94,18,0,2,623,0,0,1,0,0,0,1
97.63,0,0.023892483822797413,48,127,1,12467.31,16,0,5,539,0,0,1,1,0,0,0
351.99,1,0.024888003982080638,80,45,2,3663.64,16,0,6,511,1,0,0,0,0,1,0
91.9,1,0.024888003982080638,77,125,1,1033.94,16,0,5,539,0,0,1,0,0,1,0
795.96,1,0.022896963663514187,65,119,1,5468.58,17,3,9,403,0,0,1,0,0,1,0
138.11,0,0.0233947237431558,68,104,1,4177.65,17,0,12,329,0,0,1,0,0,1,0
103.48,1,0.018914883026381283,32,33,1,6494.25,16,0,1,644,1,0,0,0,1,0,0
307.41,1,0.0273768043802887,19,14,1,1057.0,17,0,6,511,1,0,0,0,0,0,1
189.65,1,0.02538576406172225,21,60,1,8457.09,16,0,9,406,1,0,0,0,0,0,1
100.48,0,0.023892483822797413,18,104,1,6149.81,16,4,2,626,0,1,0,0,0,0,1
85.03,1,0.02538576406172225,51,48,1,4597.57,16,0,4,574,1,0,0,0,0,1,0
1135.8,1,0.02538576406172225,30,250,1,13534.3,16,2,9,425,1,0,0,1,0,0,0
295.5,1,0.0233947237431558,59,36,1,6280.66,18,3,11,347,1,0,0,0,0,1,0
63.33,0,0.017421602787456445,23,124,1,792.33,17,1,12,314,0,1,0,0,0,0,1
266.57,1,0.01841712294673967,72,100,1,7676.92,17,1,9,405,1,0,0,0,0,1,0
265.44,1,0.0233947237431558,30,169,1,9700.77,16,1,1,657,1,0,0,0,1,0,0
133.73,0,0.023892483822797413,25,123,1,1872.22,16,1,5,538,0,0,1,0,0,0,1
77.5,0,0.02687904430064709,51,201,1,11079.77,16,1,5,531,0,0,1,1,0,0,0
126.04,0,0.02538576406172225,65,167,1,6041.69,16,0,6,504,0,1,0,0,0,1,0
446.1,1,0.0273768043802887,25,243,1,1008.44,17,1,9,412,1,0,0,0,0,0,1
28.52,1,0.025883524141363863,20,163,1,662.51,16,4,6,521,1,0,0,0,0,0,1
590.57,1,0.023892483822797413,79,93,1,3224.6,16,2,6,495,1,0,0,0,0,1,0
49.62,1,0.015430562468889995,55,111,1,3841.42,16,3,12,333,1,0,0,0,1,0,0
5.77,1,0.02538576406172225,50,124,1,13988.12,16,3,11,368,0,0,1,1,0,0,0
304.2,1,0.0233947237431558,25,102,1,423.64,16,3,6,515,0,0,1,0,0,0,1
50.0,0,0.02040816326530612,53,87,1,185.87,18,4,2,619,1,0,0,1,0,0,0
66.58,1,0.022896963663514187,23,79,1,1636.32,17,0,12,336,0,1,0,0,0,0,1
30.23,1,0.023892483822797413,44,99,1,481.13,17,0,11,364,1,0,0,1,0,0,0
252.31,0,0.0273768043802887,26,172,1,1584.6,16,2,3,586,1,0,0,0,0,0,1
474.77,0,0.0233947237431558,56,50,1,2158.59,16,0,12,315,0,0,1,0,1,0,0
638.24,1,0.0233947237431558,48,64,1,5695.78,18,3,3,606,0,1,0,0,1,0,0
64.5,1,0.02538576406172225,74,230,1,1351.24,18,3,8,445,1,0,0,0,0,1,0
82.17,1,0.02687904430064709,28,21,1,1913.06,18,0,12,322,0,1,0,0,0,0,1
1108.46,1,0.0273768043802887,30,262,1,9257.04,16,3,8,431,0,1,0,0,1,0,0
138.95,1,0.018914883026381283,71,30,1,6752.92,16,4,6,521,0,0,1,0,0,1,0
27.61,0,0.02687904430064709,54,26,1,3679.64,16,4,3,605,1,0,0,0,0,1,0
213.55,1,0.02538576406172225,63,15,1,5238.37,16,3,3,585,1,0,0,1,0,0,0
170.24,1,0.0233947237431558,62,133,1,5172.99,16,0,6,518,0,1,0,0,0,1,0
219.63,1,0.02538576406172225,48,44,1,8013.63,16,4,11,360,1,0,0,1,0,0,0
280.99,1,0.023892483822797413,45,29,1,9733.59,18,0,2,623,0,1,0,0,1,0,0
535.4,1,0.02538576406172225,23,110,1,651.84,18,4,5,542,0,1,0,0,0,0,1
50.29,0,0.022896963663514187,58,64,1,7604.9,16,0,9,413,0,0,1,1,0,0,0
584.88,1,0.0273768043802887,26,121,1,548.45,17,1,12,321,1,0,0,0,0,0,1
11.18,1,0.02140368342458935,43,161,1,5956.89,16,3,11,340,0,0,1,1,0,0,0
307.57,1,0.025883524141363863,33,285,1,5307.74,16,0,1,665,0,1,0,1,0,0,0
398.36,1,0.021901443504230962,22,56,1,1863.7,16,1,6,496,1,0,0,0,0,0,1
291.22,0,0.018914883026381283,41,100,1,3677.63,16,4,11,367,0,0,1,0,1,0,0
21.49,1,0.02538576406172225,58,240,1,11991.24,16,3,5,550,1,0,0,1,0,0,0
342.57,1,0.02538576406172225,20,91,1,339.16,17,4,2,640,0,0,1,0,0,0,1
316.56,1,0.02538576406172225,28,261,1,8643.51,18,1,8,433,0,0,1,0,1,0,0
377.08,0,0.0233947237431558,26,71,1,6430.86,17,2,2,628,0,1,0,0,0,0,1
165.91,1,0.02040816326530612,26,84,1,587.12,17,2,3,600,1,0,0,0,0,0,1
80.38,1,0.02538576406172225,52,116,1,9662.88,16,0,3,609,0,0,1,1,0,0,0
0.32,1,0.02538576406172225,39,136,1,7158.58,17,4,8,458,1,0,0,0,1,0,0
255.26,0,0.0233947237431558,45,50,1,14815.87,16,4,10,374,0,1,0,1,0,0,0
173.74,1,0.023892483822797413,80,64,1,4913.42,17,4,9,423,0,0,1,0,0,1,0
373.52,1,0.022399203583872575,35,235,1,6430.41,16,0,9,406,1,0,0,0,1,0,0
301.56,1,0.0273768043802887,49,118,1,10389.6,17,3,2,634,0,1,0,1,0,0,0
438.76,1,0.0233947237431558,22,73,1,1824.19,16,0,2,630,0,1,0,0,0,0,1
204.7,1,0.02687904430064709,49,95,5,5117.03,16,3,9,410,0,1,0,1,0,0,0
58.23,1,0.0233947237431558,28,34,1,9189.76,17,2,7,467,0,0,1,0,0,0,1
588.54,1,0.015430562468889995,32,130,1,714.45,17,0,2,637,0,1,0,0,1,0,0
279.6,1,0.02687904430064709,25,131,1,1910.9,16,2,5,523,1,0,0,0,0,0,1
21.9,1,0.0233947237431558,28,30,1,1052.27,17,0,4,574,1,0,0,0,0,0,1
110.49,1,0.022896963663514187,57,48,1,10483.93,17,1,10,370,0,0,1,1,0,0,0
305.92,1,0.01841712294673967,72,88,1,1445.47,16,2,12,334,1,0,0,0,0,1,0
547.98,1,0.02687904430064709,28,171,1,1358.54,17,1,10,377,1,0,0,0,0,0,1
142.1,0,0.0233947237431558,18,109,1,1545.64,17,3,6,515,0,0,1,0,0,0,1
11.46,0,0.023892483822797413,75,64,1,7258.33,17,1,1,643,0,1,0,0,0,1,0
56.89,0,0.023892483822797413,59,56,1,3034.67,18,4,2,640,0,1,0,0,1,0,0
111.79,1,0.02040816326530612,62,49,1,10887.59,17,1,12,314,0,0,1,1,0,0,0
249.34,1,0.02538576406172225,26,197,1,3030.97,17,1,8,447,1,0,0,0,1,0,0
868.05,0,0.02538576406172225,49,119,1,3931.03,16,3,1,662,0,0,1,0,1,0,0
106.39,1,0.021901443504230962,37,281,1,9410.99,18,0,2,630,0,0,1,1,0,0,0
215.9,1,0.0273768043802887,38,235,1,7873.28,16,2,1,670,1,0,0,1,0,0,0
350.11,0,0.022896963663514187,74,178,1,4639.04,17,0,3,602,0,0,1,0,0,1,0
314.54,0,0.021901443504230962,58,228,1,9923.45,16,4,9,402,0,1,0,0,1,0,0
425.18,0,0.02538576406172225,59,135,1,5790.55,16,0,2,623,0,0,1,0,1,0,0
136.05,1,0.02140368342458935,24,63,3,1127.54,16,0,1,651,0,0,1,0,0,0,1
88.6,0,0.022896963663514187,28,105,1,246.57,17,1,2,629,0,1,0,0,0,0,1
389.63,1,0.0233947237431558,27,99,1,9748.48,16,3,2,627,0,0,1,0,1,0,0
301.73,1,0.02687904430064709,67,163,1,990.74,16,1,6,496,0,0,1,1,0,0,0
85.77,1,0.022399203583872575,38,93,1,9146.19,18,4,8,451,0,1,0,1,0,0,0
376.79,1,0.023892483822797413,68,265,1,7749.14,17,0,1,644,0,1,0,0,0,1,0
149.02,0,0.02687904430064709,46,176,1,9379.72,16,4,9,430,0,1,0,0,1,0,0
541.52,0,0.0233947237431558,48,161,1,6087.24,17,2,6,495,0,1,0,0,1,0,0
185.99,0,0.02538576406172225,41,53,1,402.45,16,0,4,560,0,1,0,0,1,0,0
185.07,1,0.022399203583872575,22,159,1,636.42,16,1,12,321,0,1,0,0,0,0,1
157.56,1,0.0233947237431558,43,159,1,7541.16,17,1,4,573,0,1,0,1,0,0,0
170.36,1,0.0233947237431558,30,118,1,6034.73,16,0,3,588,1,0,0,1,0,0,0
4.39,1,0.0273768043802887,26,63,1,1429.61,16,0,6,511,1,0,0,0,0,0,1
55.89,1,0.02538576406172225,72,150,1,3689.65,16,3,8,445,0,0,1,0,0,1,0
296.46,1,0.02140368342458935,23,136,1,558.99,16,3,11,361,0,1,0,0,0,0,1
124.72,1,0.02687904430064709,33,105,1,6309.8,17,0,7,490,0,1,0,0,1,0,0
440.43,1,0.022399203583872575,78,23,1,5123.24,17,3,9,410,0,1,0,0,0,1,0
494.96,1,0.019910403185664508,40,132,1,6903.68,16,4,3,584,1,0,0,0,1,0,0
182.19,1,0.0233947237431558,26,53,1,1176.1,16,0,6,504,0,1,0,0,0,0,1
410.97,1,0.0273768043802887,22,45,1,151.42,17,0,9,406,1,0,0,0,0,0,1
445.41,1,0.02538576406172225,35,235,3,12154.66,16,0,11,350,1,0,0,1,0,0,0
592.24,1,0.02687904430064709,52,140,1,9817.05,16,0,10,385,1,0,0,1,0,0,0
128.4,1,0.02687904430064709,69,31,1,2610.64,17,0,3,595,1,0,0,0,0,1,0
21.57,1,0.0233947237431558,54,71,1,7587.48,16,3,10,375,1,0,0,0,0,1,0
9.18,1,0.0233947237431558,22,140,1,887.32,18,3,7,487,0,0,1,0,0,0,1
91.38,1,0.02040816326530612,65,179,1,2402.58,16,0,4,581,1,0,0,0,0,1,0
233.44,1,0.024888003982080638,20,297,1,1691.88,16,4,1,654,0,0,1,0,0,0,1
